email,password,type,status,role,token
activeMember49@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI0OSIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo0OSwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NSwiZXhwIjo0OTM1MDg2NDk1fQ.G9saxz4t0Vwj2a8LLrsTj6Ilh-EsNK_UtSTugWbjsvw
activeMember50@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI1MCIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo1MCwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NiwiZXhwIjo0OTM1MDg2NDk2fQ.4UuxDi4gVMsWUOd9hIdKVE4AfA3eNHJuWkPKiB40Rx8
activeMember51@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI1MSIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo1MSwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NiwiZXhwIjo0OTM1MDg2NDk2fQ.Cni4oR4ACMOmrSdpDonOhSajUBUFFhVxtQ9QIkxw_Rg
activeMember52@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI1MiIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo1Miwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NiwiZXhwIjo0OTM1MDg2NDk2fQ.HUTWlvJS_jue98C1AQFMUuPtRx6sMVzqQCPCw_obJUs
activeMember53@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI1MyIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo1Mywicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NiwiZXhwIjo0OTM1MDg2NDk2fQ.4ceeP61gGhVPhUa6j9PG2MI58Ktcx8FLF-yAuFoFI-Y
activeMember54@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI1NCIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo1NCwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NiwiZXhwIjo0OTM1MDg2NDk2fQ.573tgMQUi3G1j9bLDtxnCmnOliYTzEui-FzeSPtK1Ho
activeMember55@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI1NSIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo1NSwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NiwiZXhwIjo0OTM1MDg2NDk2fQ.c0_Hh-64LWgk-ZrTilNg56dUvtZt44MGGNGDtLSIzio
activeMember56@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI1NiIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo1Niwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NiwiZXhwIjo0OTM1MDg2NDk2fQ.wOyF9b-v1oxssOdgA1m61bZPjBWYYS9M1gw_SZyPNMo
activeMember57@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI1NyIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo1Nywicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NiwiZXhwIjo0OTM1MDg2NDk2fQ.A6gHpXtgstQGisLc9bzI6a9BnZVqzU8cpZvPSK0SOws
activeMember58@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI1OCIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo1OCwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NiwiZXhwIjo0OTM1MDg2NDk2fQ.YasnhBSkcHdgnHOYd8i-gxB1hvvIpw_ft9cEduPE5cQ
activeMember59@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI1OSIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo1OSwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NiwiZXhwIjo0OTM1MDg2NDk2fQ.HzuDof5-v6rj7Ua3lPspyPIRKpYT85Z01z3xpJvvmf8
activeMember60@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MCIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo2MCwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NywiZXhwIjo0OTM1MDg2NDk3fQ.lbh4i-QbYhzDBrxx8SiBHRfvd40ZESIY_qMBqfJQ5Ak
activeMember61@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MSIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo2MSwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NywiZXhwIjo0OTM1MDg2NDk3fQ.2gHmkCOSnKSDUvD3dNYeORysRih99gurQPXYpkOkWv0
activeMember62@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MiIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo2Miwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NywiZXhwIjo0OTM1MDg2NDk3fQ.4--CKjtnh2CV7nTqWmDoVZMCJcSkrkS5Qs1OnfNOzGU
activeMember63@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2MyIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo2Mywicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NywiZXhwIjo0OTM1MDg2NDk3fQ.A5g6w7eXn6achuqu_--op_BOFHtWrQeWGK5P4XDQ__Y
activeMember64@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NCIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo2NCwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NywiZXhwIjo0OTM1MDg2NDk3fQ.jJpDUbYWlh6VTtLX6fk_PHQxxUMc-x4adeXMoLYwlj8
activeMember65@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NSIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo2NSwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NywiZXhwIjo0OTM1MDg2NDk3fQ.IbPSnPZ8S6rQMyfKz72cz6Fr0WbRYsDm2rfXFOFP1S8
activeMember66@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NiIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo2Niwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NywiZXhwIjo0OTM1MDg2NDk3fQ.rvq1w5RvCS58gO2GC_DQpAipy1keuaXRxO5lgmNaHWA
activeMember67@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2NyIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo2Nywicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NywiZXhwIjo0OTM1MDg2NDk3fQ.867Qx2MIuhtgoh0z9Tidvd2ogoFgo4HADQA7kHP1oC8
activeMember68@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2OCIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo2OCwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NywiZXhwIjo0OTM1MDg2NDk3fQ._3I0ZVe0dqyLaS8ukC5WSOVNQlUcNeqQHERZ6yXXvKA
activeMember69@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI2OSIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo2OSwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5NywiZXhwIjo0OTM1MDg2NDk3fQ.ljedBkV8qrHMM9gRJ6LW9ICGE6x5q49Rrt0mULWHct4
activeMember70@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MCIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo3MCwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OCwiZXhwIjo0OTM1MDg2NDk4fQ.Afo9fbqmUw3wPSkppwDBAAKyQzje4edBtT7w-6Hpqrc
activeMember71@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MSIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo3MSwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OCwiZXhwIjo0OTM1MDg2NDk4fQ.wzC6sGz9MspDnYpvIB5jEC1gvqRoXS0Qo2iuNCzp9Xo
activeMember72@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MiIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo3Miwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OCwiZXhwIjo0OTM1MDg2NDk4fQ.TUN8eDrQqqieb48OY7pq2j5Kdxi6bc95K74BMPdLLFU
activeMember73@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3MyIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo3Mywicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OCwiZXhwIjo0OTM1MDg2NDk4fQ.odfd3-wRMrb6M1mPkM5pa1uRD_jSMyYdY7irn3e28VA
activeMember74@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3NCIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo3NCwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OCwiZXhwIjo0OTM1MDg2NDk4fQ.LdihdFj1vZVamZ0byDEwZvQkzF6YZ6uLcUh1f10sXb0
activeMember75@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3NSIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo3NSwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OCwiZXhwIjo0OTM1MDg2NDk4fQ.nb1LLf87FJnxyO2itjjTZ8ppdU7-Yrr1FH2_9NyucE0
activeMember76@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3NiIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo3Niwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OCwiZXhwIjo0OTM1MDg2NDk4fQ.zSVPFGOxO6-42BpeV2PBt4UDYfVXSfzlP7gcDG5Tpqc
activeMember77@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3NyIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo3Nywicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OCwiZXhwIjo0OTM1MDg2NDk4fQ.ptCSHoFXQyfU-_4TpfTZibNRLT1CqU840DgBK0cngZg
activeMember78@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3OCIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo3OCwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OCwiZXhwIjo0OTM1MDg2NDk4fQ.n-Z4p-0PnCqSkzZBH9UckyEtIieYSBr2TrmGPm7qFjI
activeMember79@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI3OSIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo3OSwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OCwiZXhwIjo0OTM1MDg2NDk4fQ.GhYrL4QoQ7tjN4rJtEPqBjOoLvjXB_QGeyTLxEEwVTQ
activeMember80@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI4MCIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo4MCwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OSwiZXhwIjo0OTM1MDg2NDk5fQ.etF-i55_tIjAwbjb6aZVOhV8tdn7jY9ilb88UxhOTlE
activeMember81@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI4MSIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo4MSwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OSwiZXhwIjo0OTM1MDg2NDk5fQ.iIAT6w21-CtSbXDyU7wPFaB6sHs87XthfJE0qP-UTUA
activeMember82@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI4MiIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo4Miwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OSwiZXhwIjo0OTM1MDg2NDk5fQ.5g3E7V73BFvhvuaWC_ruzK9D7HOxhab9wfrOiGL4U3M
activeMember83@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI4MyIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo4Mywicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OSwiZXhwIjo0OTM1MDg2NDk5fQ.jvSABD195bVcVaNPXgZw40sdnUcqpFkkf8HO7GknM4I
activeMember84@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI4NCIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo4NCwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OSwiZXhwIjo0OTM1MDg2NDk5fQ.ZvB12J-oX-6vvl56uAyEH-cSKQ3Ex9TAuPV8GgKgi9c
activeMember85@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI4NSIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo4NSwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OSwiZXhwIjo0OTM1MDg2NDk5fQ.RpP5HSzw2G78PertV5Rfg9WXF0ehkE5i4rTM-HQsI0k
activeMember86@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI4NiIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo4Niwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OSwiZXhwIjo0OTM1MDg2NDk5fQ.idbPJw0LBgYzS5eDHtaw6jdvXoW7C3cCk0V5S52eqyE
activeMember87@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI4NyIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo4Nywicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OSwiZXhwIjo0OTM1MDg2NDk5fQ.aGhhw1bMb517ETNe7GY3YavLnKl01iZ9kOfVO7FzEPs
activeMember88@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI4OCIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo4OCwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjQ5OSwiZXhwIjo0OTM1MDg2NDk5fQ.1P38X1IsXFafRiDsAfdRJQGpwcThFwX_KqwBl1fB6xs
activeMember89@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI4OSIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo4OSwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjUwMCwiZXhwIjo0OTM1MDg2NTAwfQ.BCrGrX7tQyq_i2fslZ2HQvVKHdBN5WDcV4-jdSLwkeo
activeMember90@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI5MCIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo5MCwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjUwMCwiZXhwIjo0OTM1MDg2NTAwfQ.eSiDeEFzYMi_p-x3ekU7ebcjctBI8bXmbPy30KdU-yw
activeMember91@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI5MSIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo5MSwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjUwMCwiZXhwIjo0OTM1MDg2NTAwfQ.EuM3RkCAvzD53zPcz55uwntBnQ3X41nV6j6xgz9I5vA
activeMember92@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI5MiIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo5Miwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjUwMCwiZXhwIjo0OTM1MDg2NTAwfQ.PHA1iZLjVR4xRxo0Csugc4QS0q5b4xtg-AAyxm0kwpc
activeMember93@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI5MyIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo5Mywicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjUwMCwiZXhwIjo0OTM1MDg2NTAwfQ.GS20FCDPurlMhLKRoUY8gUuM2QWdEPhEd03WS-2dhec
activeMember94@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI5NCIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo5NCwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjUwMCwiZXhwIjo0OTM1MDg2NTAwfQ.Nm8OYMB8c7WuIr4ljUvfDQpJrd3SOO3QRrl7ypDhSpA
activeMember95@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI5NSIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo5NSwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjUwMCwiZXhwIjo0OTM1MDg2NTAwfQ.4Acv3a6WvAB68TEaWaCoiEfQY6E5QiFSTBWETZPZCXg
activeMember96@test.com,password123!,MEMBER,ACTIVE,CUSTOMER,eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI5NiIsImlzcyI6ImktY29tbWVyY2UiLCJwcmluY2lwYWxUeXBlIjoiTUVNQkVSIiwiYWNjb3VudElkIjo5Niwicm9sZSI6IkNVU1RPTUVSIiwiYWNjb3VudFN0YXR1cyI6IkFDVElWRSIsImlhdCI6MTc4MTQ4NjUwMCwiZXhwIjo0OTM1MDg2NTAwfQ.DRa5cBL8z90_K5PIphHdb7zaRxTJTeLxMlsRDHs2_IA
